edition,table,year,region,value_thous_rub,raw,is_dash,is_no_data,footnotes
2022,Т_4.1.1.Объем субсидий_МЭР,2019,Республика Северная Осетия-Алания,203587.30000000002,203587.30000000002,False,False,"1) Информация предоставлена Министерством экономического развития Российской Федерации. Значения показателей сформированы Минэкономразвития России на основе данных по распределению объемов субсидий бюджетам субъектов Российской Федерации: в 2019-2020 гг. в рамках правил предоставления и распределения субсидий бюджетам субъектов Российской Федерации на государственную поддержку малого и среднего предпринимательства, а также физических лиц, применяющих специальный налоговый режим «Налог на профессиональный доход», в субъектах Российской Федерации, утвержденных приложением № 10 к государственной программе Российской Федерации «Экономическое развитие и инновационная экономика» постановления Правительства Российской Федерации от 15 апреля 2014 г. № 316; в 2021 году в рамках правил предоставления и распределения субсидий из федерального бюджета бюджетам субъектов Российской Федерации на государственную поддержку малого и среднего предпринимательства, а также физических лиц, применяющих специальный налоговый режим «Налог на профессиональный доход», в субъектах Российской Федерации, утвержденных приложением № 35 к государственной программе Российской Федерации «Экономическое развитие и инновационная экономика» постановления Правительства Российской Федерации от 15 апреля 2014 г. № 316. Без учета средств резервного фонда Российской Федерации."
2022,Т_4.1.1.Объем субсидий_МЭР,2020,Республика Северная Осетия-Алания,235259.5,235259.5,False,False,"1) Информация предоставлена Министерством экономического развития Российской Федерации. Значения показателей сформированы Минэкономразвития России на основе данных по распределению объемов субсидий бюджетам субъектов Российской Федерации: в 2019-2020 гг. в рамках правил предоставления и распределения субсидий бюджетам субъектов Российской Федерации на государственную поддержку малого и среднего предпринимательства, а также физических лиц, применяющих специальный налоговый режим «Налог на профессиональный доход», в субъектах Российской Федерации, утвержденных приложением № 10 к государственной программе Российской Федерации «Экономическое развитие и инновационная экономика» постановления Правительства Российской Федерации от 15 апреля 2014 г. № 316; в 2021 году в рамках правил предоставления и распределения субсидий из федерального бюджета бюджетам субъектов Российской Федерации на государственную поддержку малого и среднего предпринимательства, а также физических лиц, применяющих специальный налоговый режим «Налог на профессиональный доход», в субъектах Российской Федерации, утвержденных приложением № 35 к государственной программе Российской Федерации «Экономическое развитие и инновационная экономика» постановления Правительства Российской Федерации от 15 апреля 2014 г. № 316. Без учета средств резервного фонда Российской Федерации."
2022,Т_4.1.1.Объем субсидий_МЭР,2021,Республика Северная Осетия-Алания,36737.3,36737.3,False,False,"1) Информация предоставлена Министерством экономического развития Российской Федерации. Значения показателей сформированы Минэкономразвития России на основе данных по распределению объемов субсидий бюджетам субъектов Российской Федерации: в 2019-2020 гг. в рамках правил предоставления и распределения субсидий бюджетам субъектов Российской Федерации на государственную поддержку малого и среднего предпринимательства, а также физических лиц, применяющих специальный налоговый режим «Налог на профессиональный доход», в субъектах Российской Федерации, утвержденных приложением № 10 к государственной программе Российской Федерации «Экономическое развитие и инновационная экономика» постановления Правительства Российской Федерации от 15 апреля 2014 г. № 316; в 2021 году в рамках правил предоставления и распределения субсидий из федерального бюджета бюджетам субъектов Российской Федерации на государственную поддержку малого и среднего предпринимательства, а также физических лиц, применяющих специальный налоговый режим «Налог на профессиональный доход», в субъектах Российской Федерации, утвержденных приложением № 35 к государственной программе Российской Федерации «Экономическое развитие и инновационная экономика» постановления Правительства Российской Федерации от 15 апреля 2014 г. № 316. Без учета средств резервного фонда Российской Федерации."
2022,Т_4.1.1.Объем субсидий_МЭР,2019,Чеченская Республика,317565.1,317565.1,False,False,"1) Информация предоставлена Министерством экономического развития Российской Федерации. Значения показателей сформированы Минэкономразвития России на основе данных по распределению объемов субсидий бюджетам субъектов Российской Федерации: в 2019-2020 гг. в рамках правил предоставления и распределения субсидий бюджетам субъектов Российской Федерации на государственную поддержку малого и среднего предпринимательства, а также физических лиц, применяющих специальный налоговый режим «Налог на профессиональный доход», в субъектах Российской Федерации, утвержденных приложением № 10 к государственной программе Российской Федерации «Экономическое развитие и инновационная экономика» постановления Правительства Российской Федерации от 15 апреля 2014 г. № 316; в 2021 году в рамках правил предоставления и распределения субсидий из федерального бюджета бюджетам субъектов Российской Федерации на государственную поддержку малого и среднего предпринимательства, а также физических лиц, применяющих специальный налоговый режим «Налог на профессиональный доход», в субъектах Российской Федерации, утвержденных приложением № 35 к государственной программе Российской Федерации «Экономическое развитие и инновационная экономика» постановления Правительства Российской Федерации от 15 апреля 2014 г. № 316. Без учета средств резервного фонда Российской Федерации."
2022,Т_4.1.1.Объем субсидий_МЭР,2020,Чеченская Республика,106458.6,106458.6,False,False,"1) Информация предоставлена Министерством экономического развития Российской Федерации. Значения показателей сформированы Минэкономразвития России на основе данных по распределению объемов субсидий бюджетам субъектов Российской Федерации: в 2019-2020 гг. в рамках правил предоставления и распределения субсидий бюджетам субъектов Российской Федерации на государственную поддержку малого и среднего предпринимательства, а также физических лиц, применяющих специальный налоговый режим «Налог на профессиональный доход», в субъектах Российской Федерации, утвержденных приложением № 10 к государственной программе Российской Федерации «Экономическое развитие и инновационная экономика» постановления Правительства Российской Федерации от 15 апреля 2014 г. № 316; в 2021 году в рамках правил предоставления и распределения субсидий из федерального бюджета бюджетам субъектов Российской Федерации на государственную поддержку малого и среднего предпринимательства, а также физических лиц, применяющих специальный налоговый режим «Налог на профессиональный доход», в субъектах Российской Федерации, утвержденных приложением № 35 к государственной программе Российской Федерации «Экономическое развитие и инновационная экономика» постановления Правительства Российской Федерации от 15 апреля 2014 г. № 316. Без учета средств резервного фонда Российской Федерации."
2022,Т_4.1.1.Объем субсидий_МЭР,2021,Чеченская Республика,42068.2,42068.2,False,False,"1) Информация предоставлена Министерством экономического развития Российской Федерации. Значения показателей сформированы Минэкономразвития России на основе данных по распределению объемов субсидий бюджетам субъектов Российской Федерации: в 2019-2020 гг. в рамках правил предоставления и распределения субсидий бюджетам субъектов Российской Федерации на государственную поддержку малого и среднего предпринимательства, а также физических лиц, применяющих специальный налоговый режим «Налог на профессиональный доход», в субъектах Российской Федерации, утвержденных приложением № 10 к государственной программе Российской Федерации «Экономическое развитие и инновационная экономика» постановления Правительства Российской Федерации от 15 апреля 2014 г. № 316; в 2021 году в рамках правил предоставления и распределения субсидий из федерального бюджета бюджетам субъектов Российской Федерации на государственную поддержку малого и среднего предпринимательства, а также физических лиц, применяющих специальный налоговый режим «Налог на профессиональный доход», в субъектах Российской Федерации, утвержденных приложением № 35 к государственной программе Российской Федерации «Экономическое развитие и инновационная экономика» постановления Правительства Российской Федерации от 15 апреля 2014 г. № 316. Без учета средств резервного фонда Российской Федерации."
2022,Т_4.1.1.Объем субсидий_МЭР,2019,Ставропольский край,800039.1,800039.1,False,False,"1) Информация предоставлена Министерством экономического развития Российской Федерации. Значения показателей сформированы Минэкономразвития России на основе данных по распределению объемов субсидий бюджетам субъектов Российской Федерации: в 2019-2020 гг. в рамках правил предоставления и распределения субсидий бюджетам субъектов Российской Федерации на государственную поддержку малого и среднего предпринимательства, а также физических лиц, применяющих специальный налоговый режим «Налог на профессиональный доход», в субъектах Российской Федерации, утвержденных приложением № 10 к государственной программе Российской Федерации «Экономическое развитие и инновационная экономика» постановления Правительства Российской Федерации от 15 апреля 2014 г. № 316; в 2021 году в рамках правил предоставления и распределения субсидий из федерального бюджета бюджетам субъектов Российской Федерации на государственную поддержку малого и среднего предпринимательства, а также физических лиц, применяющих специальный налоговый режим «Налог на профессиональный доход», в субъектах Российской Федерации, утвержденных приложением № 35 к государственной программе Российской Федерации «Экономическое развитие и инновационная экономика» постановления Правительства Российской Федерации от 15 апреля 2014 г. № 316. Без учета средств резервного фонда Российской Федерации."
2022,Т_4.1.1.Объем субсидий_МЭР,2020,Ставропольский край,722692.1,722692.1,False,False,"1) Информация предоставлена Министерством экономического развития Российской Федерации. Значения показателей сформированы Минэкономразвития России на основе данных по распределению объемов субсидий бюджетам субъектов Российской Федерации: в 2019-2020 гг. в рамках правил предоставления и распределения субсидий бюджетам субъектов Российской Федерации на государственную поддержку малого и среднего предпринимательства, а также физических лиц, применяющих специальный налоговый режим «Налог на профессиональный доход», в субъектах Российской Федерации, утвержденных приложением № 10 к государственной программе Российской Федерации «Экономическое развитие и инновационная экономика» постановления Правительства Российской Федерации от 15 апреля 2014 г. № 316; в 2021 году в рамках правил предоставления и распределения субсидий из федерального бюджета бюджетам субъектов Российской Федерации на государственную поддержку малого и среднего предпринимательства, а также физических лиц, применяющих специальный налоговый режим «Налог на профессиональный доход», в субъектах Российской Федерации, утвержденных приложением № 35 к государственной программе Российской Федерации «Экономическое развитие и инновационная экономика» постановления Правительства Российской Федерации от 15 апреля 2014 г. № 316. Без учета средств резервного фонда Российской Федерации."
2022,Т_4.1.1.Объем субсидий_МЭР,2021,Ставропольский край,166335.0,166335,False,False,"1) Информация предоставлена Министерством экономического развития Российской Федерации. Значения показателей сформированы Минэкономразвития России на основе данных по распределению объемов субсидий бюджетам субъектов Российской Федерации: в 2019-2020 гг. в рамках правил предоставления и распределения субсидий бюджетам субъектов Российской Федерации на государственную поддержку малого и среднего предпринимательства, а также физических лиц, применяющих специальный налоговый режим «Налог на профессиональный доход», в субъектах Российской Федерации, утвержденных приложением № 10 к государственной программе Российской Федерации «Экономическое развитие и инновационная экономика» постановления Правительства Российской Федерации от 15 апреля 2014 г. № 316; в 2021 году в рамках правил предоставления и распределения субсидий из федерального бюджета бюджетам субъектов Российской Федерации на государственную поддержку малого и среднего предпринимательства, а также физических лиц, применяющих специальный налоговый режим «Налог на профессиональный доход», в субъектах Российской Федерации, утвержденных приложением № 35 к государственной программе Российской Федерации «Экономическое развитие и инновационная экономика» постановления Правительства Российской Федерации от 15 апреля 2014 г. № 316. Без учета средств резервного фонда Российской Федерации."
2022,Т_4.1.1.Объем субсидий_МЭР,2019,Приволжский федеральный округ,7259350.499999999,7259350.499999999,False,False,"1) Информация предоставлена Министерством экономического развития Российской Федерации. Значения показателей сформированы Минэкономразвития России на основе данных по распределению объемов субсидий бюджетам субъектов Российской Федерации: в 2019-2020 гг. в рамках правил предоставления и распределения субсидий бюджетам субъектов Российской Федерации на государственную поддержку малого и среднего предпринимательства, а также физических лиц, применяющих специальный налоговый режим «Налог на профессиональный доход», в субъектах Российской Федерации, утвержденных приложением № 10 к государственной программе Российской Федерации «Экономическое развитие и инновационная экономика» постановления Правительства Российской Федерации от 15 апреля 2014 г. № 316; в 2021 году в рамках правил предоставления и распределения субсидий из федерального бюджета бюджетам субъектов Российской Федерации на государственную поддержку малого и среднего предпринимательства, а также физических лиц, применяющих специальный налоговый режим «Налог на профессиональный доход», в субъектах Российской Федерации, утвержденных приложением № 35 к государственной программе Российской Федерации «Экономическое развитие и инновационная экономика» постановления Правительства Российской Федерации от 15 апреля 2014 г. № 316. Без учета средств резервного фонда Российской Федерации."
2022,Т_4.1.1.Объем субсидий_МЭР,2020,Приволжский федеральный округ,6862324.800000001,6862324.800000001,False,False,"1) Информация предоставлена Министерством экономического развития Российской Федерации. Значения показателей сформированы Минэкономразвития России на основе данных по распределению объемов субсидий бюджетам субъектов Российской Федерации: в 2019-2020 гг. в рамках правил предоставления и распределения субсидий бюджетам субъектов Российской Федерации на государственную поддержку малого и среднего предпринимательства, а также физических лиц, применяющих специальный налоговый режим «Налог на профессиональный доход», в субъектах Российской Федерации, утвержденных приложением № 10 к государственной программе Российской Федерации «Экономическое развитие и инновационная экономика» постановления Правительства Российской Федерации от 15 апреля 2014 г. № 316; в 2021 году в рамках правил предоставления и распределения субсидий из федерального бюджета бюджетам субъектов Российской Федерации на государственную поддержку малого и среднего предпринимательства, а также физических лиц, применяющих специальный налоговый режим «Налог на профессиональный доход», в субъектах Российской Федерации, утвержденных приложением № 35 к государственной программе Российской Федерации «Экономическое развитие и инновационная экономика» постановления Правительства Российской Федерации от 15 апреля 2014 г. № 316. Без учета средств резервного фонда Российской Федерации."
2022,Т_4.1.1.Объем субсидий_МЭР,2021,Приволжский федеральный округ,2956769.099999999,2956769.099999999,False,False,"1) Информация предоставлена Министерством экономического развития Российской Федерации. Значения показателей сформированы Минэкономразвития России на основе данных по распределению объемов субсидий бюджетам субъектов Российской Федерации: в 2019-2020 гг. в рамках правил предоставления и распределения субсидий бюджетам субъектов Российской Федерации на государственную поддержку малого и среднего предпринимательства, а также физических лиц, применяющих специальный налоговый режим «Налог на профессиональный доход», в субъектах Российской Федерации, утвержденных приложением № 10 к государственной программе Российской Федерации «Экономическое развитие и инновационная экономика» постановления Правительства Российской Федерации от 15 апреля 2014 г. № 316; в 2021 году в рамках правил предоставления и распределения субсидий из федерального бюджета бюджетам субъектов Российской Федерации на государственную поддержку малого и среднего предпринимательства, а также физических лиц, применяющих специальный налоговый режим «Налог на профессиональный доход», в субъектах Российской Федерации, утвержденных приложением № 35 к государственной программе Российской Федерации «Экономическое развитие и инновационная экономика» постановления Правительства Российской Федерации от 15 апреля 2014 г. № 316. Без учета средств резервного фонда Российской Федерации."
2022,Т_4.1.1.Объем субсидий_МЭР,2019,Республика Башкортостан,359303.0,359303,False,False,"1) Информация предоставлена Министерством экономического развития Российской Федерации. Значения показателей сформированы Минэкономразвития России на основе данных по распределению объемов субсидий бюджетам субъектов Российской Федерации: в 2019-2020 гг. в рамках правил предоставления и распределения субсидий бюджетам субъектов Российской Федерации на государственную поддержку малого и среднего предпринимательства, а также физических лиц, применяющих специальный налоговый режим «Налог на профессиональный доход», в субъектах Российской Федерации, утвержденных приложением № 10 к государственной программе Российской Федерации «Экономическое развитие и инновационная экономика» постановления Правительства Российской Федерации от 15 апреля 2014 г. № 316; в 2021 году в рамках правил предоставления и распределения субсидий из федерального бюджета бюджетам субъектов Российской Федерации на государственную поддержку малого и среднего предпринимательства, а также физических лиц, применяющих специальный налоговый режим «Налог на профессиональный доход», в субъектах Российской Федерации, утвержденных приложением № 35 к государственной программе Российской Федерации «Экономическое развитие и инновационная экономика» постановления Правительства Российской Федерации от 15 апреля 2014 г. № 316. Без учета средств резервного фонда Российской Федерации."
2022,Т_4.1.1.Объем субсидий_МЭР,2020,Республика Башкортостан,1023912.1,1023912.1,False,False,"1) Информация предоставлена Министерством экономического развития Российской Федерации. Значения показателей сформированы Минэкономразвития России на основе данных по распределению объемов субсидий бюджетам субъектов Российской Федерации: в 2019-2020 гг. в рамках правил предоставления и распределения субсидий бюджетам субъектов Российской Федерации на государственную поддержку малого и среднего предпринимательства, а также физических лиц, применяющих специальный налоговый режим «Налог на профессиональный доход», в субъектах Российской Федерации, утвержденных приложением № 10 к государственной программе Российской Федерации «Экономическое развитие и инновационная экономика» постановления Правительства Российской Федерации от 15 апреля 2014 г. № 316; в 2021 году в рамках правил предоставления и распределения субсидий из федерального бюджета бюджетам субъектов Российской Федерации на государственную поддержку малого и среднего предпринимательства, а также физических лиц, применяющих специальный налоговый режим «Налог на профессиональный доход», в субъектах Российской Федерации, утвержденных приложением № 35 к государственной программе Российской Федерации «Экономическое развитие и инновационная экономика» постановления Правительства Российской Федерации от 15 апреля 2014 г. № 316. Без учета средств резервного фонда Российской Федерации."
2022,Т_4.1.1.Объем субсидий_МЭР,2021,Республика Башкортостан,492405.2,492405.2,False,False,"1) Информация предоставлена Министерством экономического развития Российской Федерации. Значения показателей сформированы Минэкономразвития России на основе данных по распределению объемов субсидий бюджетам субъектов Российской Федерации: в 2019-2020 гг. в рамках правил предоставления и распределения субсидий бюджетам субъектов Российской Федерации на государственную поддержку малого и среднего предпринимательства, а также физических лиц, применяющих специальный налоговый режим «Налог на профессиональный доход», в субъектах Российской Федерации, утвержденных приложением № 10 к государственной программе Российской Федерации «Экономическое развитие и инновационная экономика» постановления Правительства Российской Федерации от 15 апреля 2014 г. № 316; в 2021 году в рамках правил предоставления и распределения субсидий из федерального бюджета бюджетам субъектов Российской Федерации на государственную поддержку малого и среднего предпринимательства, а также физических лиц, применяющих специальный налоговый режим «Налог на профессиональный доход», в субъектах Российской Федерации, утвержденных приложением № 35 к государственной программе Российской Федерации «Экономическое развитие и инновационная экономика» постановления Правительства Российской Федерации от 15 апреля 2014 г. № 316. Без учета средств резервного фонда Российской Федерации."
2022,Т_4.1.1.Объем субсидий_МЭР,2019,Республика Марий Эл,223146.5,223146.5,False,False,"1) Информация предоставлена Министерством экономического развития Российской Федерации. Значения показателей сформированы Минэкономразвития России на основе данных по распределению объемов субсидий бюджетам субъектов Российской Федерации: в 2019-2020 гг. в рамках правил предоставления и распределения субсидий бюджетам субъектов Российской Федерации на государственную поддержку малого и среднего предпринимательства, а также физических лиц, применяющих специальный налоговый режим «Налог на профессиональный доход», в субъектах Российской Федерации, утвержденных приложением № 10 к государственной программе Российской Федерации «Экономическое развитие и инновационная экономика» постановления Правительства Российской Федерации от 15 апреля 2014 г. № 316; в 2021 году в рамках правил предоставления и распределения субсидий из федерального бюджета бюджетам субъектов Российской Федерации на государственную поддержку малого и среднего предпринимательства, а также физических лиц, применяющих специальный налоговый режим «Налог на профессиональный доход», в субъектах Российской Федерации, утвержденных приложением № 35 к государственной программе Российской Федерации «Экономическое развитие и инновационная экономика» постановления Правительства Российской Федерации от 15 апреля 2014 г. № 316. Без учета средств резервного фонда Российской Федерации."
2022,Т_4.1.1.Объем субсидий_МЭР,2020,Республика Марий Эл,232958.4,232958.4,False,False,"1) Информация предоставлена Министерством экономического развития Российской Федерации. Значения показателей сформированы Минэкономразвития России на основе данных по распределению объемов субсидий бюджетам субъектов Российской Федерации: в 2019-2020 гг. в рамках правил предоставления и распределения субсидий бюджетам субъектов Российской Федерации на государственную поддержку малого и среднего предпринимательства, а также физических лиц, применяющих специальный налоговый режим «Налог на профессиональный доход», в субъектах Российской Федерации, утвержденных приложением № 10 к государственной программе Российской Федерации «Экономическое развитие и инновационная экономика» постановления Правительства Российской Федерации от 15 апреля 2014 г. № 316; в 2021 году в рамках правил предоставления и распределения субсидий из федерального бюджета бюджетам субъектов Российской Федерации на государственную поддержку малого и среднего предпринимательства, а также физических лиц, применяющих специальный налоговый режим «Налог на профессиональный доход», в субъектах Российской Федерации, утвержденных приложением № 35 к государственной программе Российской Федерации «Экономическое развитие и инновационная экономика» постановления Правительства Российской Федерации от 15 апреля 2014 г. № 316. Без учета средств резервного фонда Российской Федерации."
2022,Т_4.1.1.Объем субсидий_МЭР,2021,Республика Марий Эл,123155.2,123155.2,False,False,"1) Информация предоставлена Министерством экономического развития Российской Федерации. Значения показателей сформированы Минэкономразвития России на основе данных по распределению объемов субсидий бюджетам субъектов Российской Федерации: в 2019-2020 гг. в рамках правил предоставления и распределения субсидий бюджетам субъектов Российской Федерации на государственную поддержку малого и среднего предпринимательства, а также физических лиц, применяющих специальный налоговый режим «Налог на профессиональный доход», в субъектах Российской Федерации, утвержденных приложением № 10 к государственной программе Российской Федерации «Экономическое развитие и инновационная экономика» постановления Правительства Российской Федерации от 15 апреля 2014 г. № 316; в 2021 году в рамках правил предоставления и распределения субсидий из федерального бюджета бюджетам субъектов Российской Федерации на государственную поддержку малого и среднего предпринимательства, а также физических лиц, применяющих специальный налоговый режим «Налог на профессиональный доход», в субъектах Российской Федерации, утвержденных приложением № 35 к государственной программе Российской Федерации «Экономическое развитие и инновационная экономика» постановления Правительства Российской Федерации от 15 апреля 2014 г. № 316. Без учета средств резервного фонда Российской Федерации."
